Species No. 	 Folder 	 File 	 Date 	 Time 	B1 	 B2 	 B3 	 S1R 	 S1G 	 S1B 	 S1U 	 S1y 	 S1v 	 S2 	 S3 	 S5a 	 S5b 	 S5c 	 S6 	 S7 	 S8 	 S9 	 H1 	 H3 	 H4a 	 H4b 	 H4c
"LTW328 - LTW330"	"DMNS_18798"	"DMNS_18798_FM_Transmission_16-52-03-722"	"Tue Jan 14 16:52:03 MST 2020"	"Tue Jan 14 16:52:03 MST 2020"	"359.355249443367"	"0.898388123608417"	"1.0028"	"0.261080702884939"	"0.256318003264574"	"0.285080891843616"	"0.197520402006871"	"0.203456100587512"	"0.234739685767767"	"4.34363268842045"	"0.27471471363314"	"4.67869934865466"	"15.8932146109077"	"26.4868606402537"	"0.771933333333333"	"-0.94899757265717"	"0.859242584633497"	"-0.0522027557995589"	"691"	"323"	"1.08597882386132"	"1.26726519738014"	"1.34721729803619"
"LTW331 - LTW333"	"DMNS_18798"	"DMNS_18798_FS_Transmission_16-51-18-720"	"Tue Jan 14 16:51:18 MST 2020"	"Tue Jan 14 16:51:18 MST 2020"	"378.7730133338"	"0.9469325333345"	"1.07078"	"0.262783276078021"	"0.255775754668022"	"0.280860773924554"	"0.200580195329403"	"0.203516719506623"	"0.236157232743077"	"4.40203360100858"	"0.276470506030606"	"6.62759800699197"	"16.8584178296178"	"27.1103288859942"	"0.827533333333333"	"-0.950705551849302"	"0.873909496402328"	"-0.069151557268305"	"697"	"322"	"1.07887784948048"	"1.16671127598234"	"1.25602966166553"
"LTW334 - LTW336"	"DMNS_18798"	"DMNS_18798_V_Transmission_16-53-58-705"	"Tue Jan 14 16:53:58 MST 2020"	"Tue Jan 14 16:53:58 MST 2020"	"354.237000554267"	"0.885592501385667"	"0.982544444433333"	"0.258595563202891"	"0.254255240835114"	"0.280829204302051"	"0.206319991659944"	"0.201564896756633"	"0.241770095160382"	"4.15089468441954"	"0.27208591003996"	"5.22358775533274"	"13.3057088661122"	"22.5923192008322"	"0.745837777766667"	"-0.958118105552348"	"0.842190710286809"	"-0.0523372091419426"	"696"	"319"	"1.26305287101363"	"1.21123782961543"	"1.28472196969748"
"LTW337 - LTW339"	"DMNS_18799"	"DMNS_18799_DH_Transmission_16-58-04-681"	"Tue Jan 14 16:58:04 MST 2020"	"Tue Jan 14 16:58:04 MST 2020"	"186.613150000033"	"0.466532875000083"	"0.57834"	"0.280561042992008"	"0.258239598870666"	"0.27529524759281"	"0.185904110544517"	"0.209036793197548"	"0.221781476814429"	"4.28421156600326"	"0.294707884555243"	"6.75261951865395"	"13.2226830591153"	"17.8650566327028"	"0.443346666666667"	"-0.889828557097952"	"0.950301019336714"	"-0.184897376032338"	"697"	"340"	"0.727979558378124"	"0.951259819447766"	"1.07587439756162"
"LTW340 - LTW342"	"DMNS_18799"	"DMNS_18799_DL_Transmission_16-59-21-674"	"Tue Jan 14 16:59:21 MST 2020"	"Tue Jan 14 16:59:21 MST 2020"	"380.1062938892"	"0.950265734723"	"1.11708666666667"	"0.273499163273446"	"0.264288627077605"	"0.284658861848629"	"0.177553347800321"	"0.21056967823549"	"0.211545681544119"	"6.67528483786152"	"0.287674812085259"	"9.29921201040309"	"27.8281417535611"	"39.8596887265574"	"0.94974"	"-0.923211479343438"	"0.999446749783992"	"-0.0875799158431083"	"691"	"334"	"1.18556156606579"	"1.25363327857844"	"1.27348420129011"
"LTW343 - LTW345"	"DMNS_18799"	"DMNS_18799_DM_Transmission_16-58-48-677"	"Tue Jan 14 16:58:48 MST 2020"	"Tue Jan 14 16:58:48 MST 2020"	"294.057672222433"	"0.735144180556083"	"0.840950000033333"	"0.263643294009427"	"0.251883765960506"	"0.279882778474415"	"0.204590161555652"	"0.201369349674743"	"0.241456767522433"	"3.25756010652584"	"0.277185127384847"	"5.34241390512739"	"12.1380180107114"	"18.8484470770855"	"0.5827966667"	"-0.927731240022677"	"0.792765122971057"	"-0.0964494919306635"	"696"	"326"	"0.735469356652793"	"1.04752531004807"	"1.19920594630264"
"LTW346 - LTW348"	"DMNS_18799"	"DMNS_18799_FL_Transmission_17-01-24-662"	"Tue Jan 14 17:01:24 MST 2020"	"Tue Jan 14 17:01:24 MST 2020"	"385.7694588887"	"0.96442364722175"	"1.08406666666667"	"0.263919691724156"	"0.259751456679667"	"0.286476225079337"	"0.18985262651684"	"0.205976089121815"	"0.22561971404043"	"5.56673855739276"	"0.277729131215157"	"5.94460429419305"	"21.1369066025914"	"32.9446185354144"	"0.889326666666666"	"-0.949260386268731"	"0.922132788042456"	"-0.0488627626063447"	"697"	"324"	"1.28884100287064"	"1.32729134177438"	"1.35208963778626"
"LTW349 - LTW351"	"DMNS_18799"	"DMNS_18799_FM_Transmission_17-00-43-666"	"Tue Jan 14 17:00:43 MST 2020"	"Tue Jan 14 17:00:43 MST 2020"	"250.849881111"	"0.6271247027775"	"0.729544444433333"	"0.267919117964531"	"0.255066736616288"	"0.279289162996781"	"0.197724982422399"	"0.204084104431553"	"0.233557223177402"	"4.68658101349036"	"0.281684349390488"	"5.56535803078385"	"12.5048441473472"	"18.9401851400149"	"0.573877777766667"	"-0.942585528565747"	"0.915093561495815"	"-0.111432294534376"	"696"	"324"	"0.842679283271375"	"1.05788393979843"	"1.18133134291085"
"LTW352 - LTW354"	"DMNS_18799"	"DMNS_18799_FS_Transmission_17-00-04-670"	"Tue Jan 14 17:00:04 MST 2020"	"Tue Jan 14 17:00:04 MST 2020"	"309.561177222233"	"0.773902943055583"	"0.9129277778"	"0.271315001011269"	"0.253033224258504"	"0.270647191889914"	"0.205004582840313"	"0.204481110652723"	"0.23999932958862"	"4.0478618584097"	"0.285149100100916"	"9.90948459711385"	"16.0637261176726"	"22.2854408022054"	"0.687394444466667"	"-0.950676696163878"	"0.888217896875599"	"-0.149730689596734"	"696"	"320"	"0.793734569942755"	"0.813104312114786"	"0.980050709480204"
"LTW355 - LTW357"	"DMNS_18799"	"DMNS_18799_V_Transmission_17-02-13-657"	"Tue Jan 14 17:02:13 MST 2020"	"Tue Jan 14 17:02:13 MST 2020"	"337.772516111133"	"0.844431290277833"	"0.9552"	"0.264931761790798"	"0.263274129061194"	"0.289041500842176"	"0.182752608305832"	"0.208156189880372"	"0.21858863035018"	"5.10947863918408"	"0.278850340446815"	"5.29726008714054"	"21.9193618463103"	"32.3724417932382"	"0.768253333333333"	"-0.936626203596672"	"0.909787856251234"	"-0.0359194890817568"	"696"	"328"	"1.43758889422549"	"1.38909878920009"	"1.38774837817898"
"LTW358 - LTW360"	"DMNS_18800"	"DMNS_18800_DH_Transmission_17-05-24-639"	"Tue Jan 14 17:05:24 MST 2020"	"Tue Jan 14 17:05:24 MST 2020"	"193.276439444467"	"0.483191098611167"	"0.63745"	"0.296001417267785"	"0.264605347612106"	"0.26975827205423"	"0.169634963065879"	"0.216127015377727"	"0.203165511427735"	"5.03806839137995"	"0.31066197293688"	"10.2384685885922"	"19.460317394738"	"24.3385366817349"	"0.510923333333333"	"-0.813792185758502"	"1.05739392716852"	"-0.247617652904319"	"696"	"364"	"0.775219759511001"	"0.935194674570727"	"1.00852030339947"
"LTW361 - LTW363"	"DMNS_18800"	"DMNS_18800_DL_Transmission_17-07-10-629"	"Tue Jan 14 17:07:10 MST 2020"	"Tue Jan 14 17:07:10 MST 2020"	"298.122533888667"	"0.745306334721667"	"0.865353333333333"	"0.267763735575065"	"0.256434022475077"	"0.279405883592507"	"0.196396358357351"	"0.204959164805655"	"0.231916439743152"	"3.87240453460621"	"0.281549990775983"	"6.64214050493641"	"16.1637985320526"	"23.3038076173923"	"0.641886666666667"	"-0.93742621054726"	"0.861238710531527"	"-0.103567873584671"	"697"	"324"	"0.924046058924581"	"1.11475126484176"	"1.19581467574588"
"LTW364 - LTW366"	"DMNS_18800"	"DMNS_18800_DM_Transmission_17-06-35-632"	"Tue Jan 14 17:06:35 MST 2020"	"Tue Jan 14 17:06:35 MST 2020"	"274.095482777667"	"0.685238706944167"	"0.805333333333333"	"0.271225767839338"	"0.262167265965568"	"0.287451435541935"	"0.179155530653159"	"0.208885650916676"	"0.215521994019572"	"5.62776613091079"	"0.28527493528387"	"5.32929791957014"	"18.586195729594"	"27.2293301648048"	"0.662233333333333"	"-0.908072192904013"	"0.966427212330976"	"-0.0845083417911574"	"697"	"338"	"0.986120894499028"	"1.26922438525562"	"1.31635478309132"
"LTW367 - LTW369"	"DMNS_18800"	"DMNS_18800_FL_Transmission_17-10-59-607"	"Tue Jan 14 17:10:59 MST 2020"	"Tue Jan 14 17:10:59 MST 2020"	"305.5565666667"	"0.76389141666675"	"0.855455555566667"	"0.259125840710862"	"0.2519998570187"	"0.281941396121168"	"0.20693290614927"	"0.200252311892364"	"0.243638613777651"	"3.61043114529698"	"0.272552814461602"	"3.94462416835806"	"11.1670945666312"	"18.433984591959"	"0.618515555566667"	"-0.952711658299609"	"0.809690411584368"	"-0.0687796700455919"	"696"	"319"	"0.89379140616876"	"1.18092923272058"	"1.28706504237096"
"LTW370 - LTW372"	"DMNS_18800"	"DMNS_18800_FM_Transmission_17-10-12-613"	"Tue Jan 14 17:10:12 MST 2020"	"Tue Jan 14 17:10:12 MST 2020"	"239.524053333267"	"0.598810133333167"	"0.720793333333333"	"0.275670425824812"	"0.255973744747989"	"0.27151845821588"	"0.196837371211319"	"0.207064743504871"	"0.23197263167007"	"3.35627366983299"	"0.289708347917428"	"8.40809334986148"	"15.2616036752549"	"19.9559404923246"	"0.506033333333333"	"-0.895272146363114"	"0.845064746176875"	"-0.168515672302175"	"694"	"334"	"0.783504687916759"	"0.906385370260253"	"1.01580849403521"
"LTW373 - LTW375"	"DMNS_18800"	"DMNS_18800_FS_Transmission_17-08-36-621"	"Tue Jan 14 17:08:36 MST 2020"	"Tue Jan 14 17:08:36 MST 2020"	"313.588149444767"	"0.783970373611917"	"0.881213333333333"	"0.261923336676557"	"0.254759515439017"	"0.284707288284795"	"0.198609859599631"	"0.202792342975642"	"0.235687137617269"	"3.87028957924633"	"0.275525402552512"	"4.23654985022509"	"13.87744803192"	"22.3065077142275"	"0.653526666666667"	"-0.930862704138999"	"0.833611433115427"	"-0.0601706331387517"	"697"	"327"	"0.899249278454102"	"1.24191370751859"	"1.32549911289309"
"LTW376 - LTW378"	"DMNS_18800"	"DMNS_18800_V_Transmission_17-11-35-604"	"Tue Jan 14 17:11:35 MST 2020"	"Tue Jan 14 17:11:35 MST 2020"	"277.265840000033"	"0.693164600000083"	"0.797673333333333"	"0.268245810591108"	"0.263411298701604"	"0.285216960012061"	"0.183125930695227"	"0.208815205412225"	"0.217376020789264"	"5.3053252338935"	"0.282223899874181"	"5.71456797224534"	"18.8916215494973"	"26.9464508160302"	"0.64732"	"-0.937538020070084"	"0.933861885041334"	"-0.0676948285036191"	"694"	"327"	"1.29889962394279"	"1.31439923471052"	"1.31387006403997"
"LTW379 - LTW381"	"DMNS_18801"	"DMNS_18801_DH_Transmission_14-07-01-769"	"Wed Jan 15 14:07:01 MST 2020"	"Wed Jan 15 14:07:01 MST 2020"	"141.315202777833"	"0.353288006944583"	"0.568753333333333"	"0.346973630048986"	"0.279664995546862"	"0.23991275767619"	"0.133448616727962"	"0.239784777422041"	"0.161874173599211"	"9.15080982516357"	"0.363687189196003"	"17.0551330549173"	"26.6999207232023"	"30.3614287777606"	"0.5066"	"-0.477151300443169"	"1.43395753617944"	"-0.431875201828253"	"697"	"463"	"0.77631017816418"	"0.77117570275536"	"0.804252439036759"
"LTW382 - LTW384"	"DMNS_18801"	"DMNS_18801_DL_Transmission_14-08-33-760"	"Wed Jan 15 14:08:33 MST 2020"	"Wed Jan 15 14:08:33 MST 2020"	"303.056447222333"	"0.757641118055833"	"0.845446666666667"	"0.258926134598721"	"0.255376883813291"	"0.285640565622062"	"0.200056415965925"	"0.20306121005851"	"0.237397402341195"	"6.37239334706799"	"0.272524723369137"	"3.50233789591276"	"11.2583706908739"	"21.1890035353582"	"0.712773333333333"	"-0.958631249123471"	"0.940779633452796"	"-0.00884423621376502"	"697"	"322"	"1.15807826000756"	"1.28069529317056"	"1.37327656244309"
"LTW385 - LTW387"	"DMNS_18801"	"DMNS_18801_DM_Transmission_14-07-50-765"	"Wed Jan 15 14:07:50 MST 2020"	"Wed Jan 15 14:07:50 MST 2020"	"235.077383333267"	"0.587693458333167"	"0.685433333333333"	"0.266963098604982"	"0.254683759099824"	"0.280731820011405"	"0.197621322283789"	"0.204756878048513"	"0.235151417870055"	"4.90599799589636"	"0.280798599439711"	"5.05419809337269"	"10.964872030583"	"17.4565557742714"	"0.54572"	"-0.942727781199409"	"0.928579333770001"	"-0.074753275086701"	"697"	"325"	"0.757529553496524"	"1.0362818093026"	"1.20892654455532"
"LTW388 - LTW390"	"DMNS_18801"	"DMNS_18801_FL_Transmission_14-10-29-754"	"Wed Jan 15 14:10:29 MST 2020"	"Wed Jan 15 14:10:29 MST 2020"	"283.377312222167"	"0.708443280555417"	"0.816353333333333"	"0.264829869681888"	"0.257108305475231"	"0.280526962597284"	"0.197534862245597"	"0.205444718794532"	"0.233092284212981"	"6.00377525004903"	"0.278658240894593"	"5.76645231246377"	"13.4178237266748"	"21.7540757512686"	"0.68038"	"-0.952475223835933"	"0.960387399632875"	"-0.0543314582431847"	"697"	"323"	"1.07161052018616"	"1.13796841872428"	"1.23940874216964"
"LTW391 - LTW393"	"DMNS_18801"	"DMNS_18801_FM_Transmission_14-09-49-753"	"Wed Jan 15 14:09:49 MST 2020"	"Wed Jan 15 14:09:49 MST 2020"	"282.0456094445"	"0.70511402361125"	"0.818053333333333"	"0.264969410571895"	"0.256002598413578"	"0.283993914404217"	"0.195034076610309"	"0.205011255301523"	"0.232618872514578"	"4.9834707387402"	"0.278803934265959"	"4.88802093219795"	"13.2293930902826"	"21.630706425703"	"0.6539"	"-0.935311455349599"	"0.927367742100836"	"-0.04849944778287"	"697"	"328"	"0.849312143420594"	"1.16396819613177"	"1.28882506038315"
"LTW394 - LTW396"	"DMNS_18801"	"DMNS_18801_FS_Transmission_14-09-12-757"	"Wed Jan 15 14:09:12 MST 2020"	"Wed Jan 15 14:09:12 MST 2020"	"257.509634444433"	"0.643774086111083"	"0.797653333333333"	"0.281442958395299"	"0.264098718446623"	"0.278239401881981"	"0.176218921276097"	"0.213900480124828"	"0.211808405218211"	"7.66532128899994"	"0.29590551112542"	"9.28004181188702"	"20.1782321236773"	"28.2161644885054"	"0.693593333333333"	"-0.911338903043671"	"1.07738622646835"	"-0.135522835478752"	"697"	"339"	"0.884430345991056"	"1.05288410870809"	"1.15342777404598"
"LTW397 - LTW399"	"DMNS_18801"	"DMNS_18801_V_Transmission_14-11-11-746"	"Wed Jan 15 14:11:11 MST 2020"	"Wed Jan 15 14:11:11 MST 2020"	"288.291063888933"	"0.720727659722333"	"0.825726666666667"	"0.26599714526558"	"0.261094266584339"	"0.281446254023535"	"0.191462334126545"	"0.207938013417677"	"0.225527877241853"	"8.91906099229495"	"0.279965551404656"	"6.55103714259128"	"15.6850592580101"	"25.1474484566904"	"0.733146666666667"	"-0.959963691401664"	"1.01723120623554"	"-0.0410536711619669"	"697"	"323"	"1.32434706862614"	"1.22157134092238"	"1.26703206336918"
"LTW400 - LTW402"	"DMNS_18802"	"DMNS_18802_DH_Transmission_14-17-27-415"	"Tue Jan 14 14:17:27 MST 2020"	"Tue Jan 14 14:17:27 MST 2020"	"82.1870944444667"	"0.205467736111167"	"0.304672222233333"	"0.323859267712868"	"0.267591329728297"	"0.247796913505615"	"0.160752489053219"	"0.224746410240206"	"0.190973150218113"	"4.62933887104943"	"0.339434868018319"	"7.67896085372772"	"11.8710383419925"	"13.5400171416092"	"0.2388588889"	"-0.459541546026871"	"1.16251287633192"	"-0.395554874980859"	"699"	"452"	"0.731069505317262"	"0.743901520506513"	"0.783789853673888"
"LTW403 - LTW405"	"DMNS_18802"	"DMNS_18802_DL_Transmission_14-19-02-394"	"Tue Jan 14 14:19:02 MST 2020"	"Tue Jan 14 14:19:02 MST 2020"	"190.622640555533"	"0.476556601388833"	"0.562055555566667"	"0.269855819534095"	"0.251535362537544"	"0.267936492317067"	"0.210672325611294"	"0.203095590665273"	"0.245333467194885"	"4.40413380008358"	"0.283572518273097"	"6.19089778633878"	"9.1576421906728"	"12.7236047521759"	"0.434435555566667"	"-0.961351932565846"	"0.9116137606752"	"-0.167357753038602"	"696"	"317"	"0.812824761837845"	"0.7052528116168"	"0.907639634093595"
"LTW406 - LTW408"	"DMNS_18802"	"DMNS_18802_DM_Transmission_14-18-13-399"	"Tue Jan 14 14:18:13 MST 2020"	"Tue Jan 14 14:18:13 MST 2020"	"171.442291666733"	"0.428605729166833"	"0.5429222222"	"0.286304171836525"	"0.26236103256309"	"0.27214390653793"	"0.179190889062455"	"0.21299459933288"	"0.213271764186846"	"5.81162729822308"	"0.300746621494628"	"7.43488451329334"	"14.2516186014051"	"18.8351001553162"	"0.4495022222"	"-0.883823881456755"	"1.04875458168463"	"-0.210549033149171"	"696"	"344"	"0.83258343205486"	"0.951668523744158"	"1.04661433757067"
"LTW409 - LTW411"	"DMNS_18802"	"DMNS_18802_FL_Transmission_14-21-53-378"	"Tue Jan 14 14:21:53 MST 2020"	"Tue Jan 14 14:21:53 MST 2020"	"351.294620000667"	"0.878236550001667"	"1.02116666666667"	"0.269620348236912"	"0.259760014416086"	"0.278936898226567"	"0.191682739120435"	"0.207156770260801"	"0.225764592314326"	"3.97826143417396"	"0.283559531250847"	"8.76004026012331"	"21.6855141863118"	"30.6043580218158"	"0.76448"	"-0.927239733987524"	"0.870471628627332"	"-0.105466665788382"	"696"	"328"	"1.11106157349733"	"1.15798543083101"	"1.19898500978389"
"LTW412 - LTW414"	"DMNS_18802"	"DMNS_18802_FM_Transmission_14-21-08-382"	"Tue Jan 14 14:21:08 MST 2020"	"Tue Jan 14 14:21:08 MST 2020"	"296.044812778033"	"0.740112031945083"	"0.89852"	"0.279502283234758"	"0.26183805622547"	"0.273658913008585"	"0.185000747531188"	"0.210915204479925"	"0.217621512754911"	"4.87090711962414"	"0.293758390703971"	"10.8741672007068"	"22.1100444772671"	"29.8765272067512"	"0.714053333333333"	"-0.913839947313006"	"0.964790872885466"	"-0.155136284033588"	"697"	"334"	"0.977194307008528"	"1.02976573203225"	"1.08763446228784"
"LTW415 - LTW417"	"DMNS_18802"	"DMNS_18802_FS_Transmission_14-20-05-388"	"Tue Jan 14 14:20:05 MST 2020"	"Tue Jan 14 14:20:05 MST 2020"	"248.407878333333"	"0.621019695833333"	"0.780553333333333"	"0.285898031132628"	"0.260652777068725"	"0.267755027656899"	"0.185694164141748"	"0.212484954264635"	"0.219313555453726"	"6.05267783291977"	"0.300308094764064"	"11.5849321274432"	"19.7427495365171"	"25.9217178432451"	"0.651593333333333"	"-0.917795454783181"	"1.0492313491909"	"-0.212053648290348"	"697"	"333"	"0.828825126675541"	"0.861517724016954"	"0.976257960326314"
"LTW418 - LTW420"	"DMNS_18802"	"DMNS_18802_V_Transmission_14-22-48-372"	"Tue Jan 14 14:22:48 MST 2020"	"Tue Jan 14 14:22:48 MST 2020"	"348.799021665633"	"0.871997554164083"	"0.96278"	"0.258855593532368"	"0.25732093549727"	"0.286199302366055"	"0.197624168604308"	"0.203437165923368"	"0.233993388542929"	"5.21417482037766"	"0.272405421293058"	"4.09656529520906"	"15.4954222024274"	"25.9600489266168"	"0.778133333333333"	"-0.962893282771091"	"0.892357242996249"	"-0.0280999296270234"	"691"	"319"	"1.3920361322763"	"1.36620957521861"	"1.39126961928589"
"LTW421 - LTW423"	"DMNS_18803"	"DMNS_18803_DH_Transmission_14-33-51-309"	"Tue Jan 14 14:33:51 MST 2020"	"Tue Jan 14 14:33:51 MST 2020"	"174.126848333367"	"0.435317120833417"	"0.62224"	"0.316276709730965"	"0.271668482600118"	"0.251419929890335"	"0.160634877778582"	"0.226263358768036"	"0.190963926499179"	"4.61442626192713"	"0.331775870405103"	"14.7568242724321"	"24.390714695588"	"28.036001407206"	"0.487393333333333"	"-0.550627062499131"	"1.11962822045735"	"-0.361247859012614"	"697"	"431"	"0.823185506342758"	"0.823664123646678"	"0.85210737154336"
"LTW424 - LTW426"	"DMNS_18803"	"DMNS_18803_DL_Transmission_14-36-00-297"	"Tue Jan 14 14:36:00 MST 2020"	"Tue Jan 14 14:36:00 MST 2020"	"298.734723333167"	"0.746836808332917"	"0.8152888889"	"0.251752670748147"	"0.24488404987741"	"0.2772176735131"	"0.226145605861344"	"0.194282031366354"	"0.26266995053162"	"3.87592968227054"	"0.264801259888282"	"2.91435399819204"	"4.01815840847087"	"10.153530869445"	"0.604942222233333"	"-0.967753240871423"	"0.810005901535144"	"-0.0556519153575499"	"696"	"315"	"0.786782631856537"	"0.605496140886688"	"1.17161722428058"
"LTW427 - LTW429"	"DMNS_18803"	"DMNS_18803_DM_Transmission_14-34-35-305"	"Tue Jan 14 14:34:35 MST 2020"	"Tue Jan 14 14:34:35 MST 2020"	"276.1105411107"	"0.69027635277675"	"0.8358999999"	"0.27787393379948"	"0.258404786968376"	"0.268184467117629"	"0.195536812114515"	"0.209208258848307"	"0.229723041641873"	"3.12400338810544"	"0.292029158192379"	"10.9186080362162"	"19.3913615070664"	"24.7207476610763"	"0.568326666566667"	"-0.883709643231404"	"0.823332081825604"	"-0.18653073982352"	"696"	"337"	"0.874436602931067"	"0.895998936528983"	"0.98308635441491"
"LTW430 - LTW432"	"DMNS_18803"	"DMNS_18803_FL_Transmission_14-38-10-286"	"Tue Jan 14 14:38:10 MST 2020"	"Tue Jan 14 14:38:10 MST 2020"	"347.843562222333"	"0.869608905555833"	"1.05075000023333"	"0.276982964685767"	"0.256857303535084"	"0.267708370792882"	"0.198451360986267"	"0.206892494321918"	"0.228945993685224"	"4.80394099286781"	"0.291054366885639"	"13.3797767033635"	"22.1605022537303"	"30.3060407587934"	"0.832023333566667"	"-0.949190741894378"	"0.956778763707413"	"-0.162007737835968"	"696"	"322"	"1.02156602859007"	"0.896638137419692"	"0.956575031732323"
"LTW433 - LTW435"	"DMNS_18803"	"DMNS_18803_FM_Transmission_14-37-31-288"	"Tue Jan 14 14:37:31 MST 2020"	"Tue Jan 14 14:37:31 MST 2020"	"294.6983461111"	"0.73674586527775"	"0.89302"	"0.276457627369306"	"0.255382127347242"	"0.265331474365276"	"0.202828770918175"	"0.207127109711326"	"0.236306534865134"	"3.47505642462448"	"0.290487702714355"	"11.8866917547184"	"18.6911685309344"	"24.1209539285877"	"0.63604"	"-0.932824586243622"	"0.863309900979513"	"-0.187433520168378"	"691"	"324"	"0.860976320921099"	"0.790827452080049"	"0.901135608196873"
"LTW436 - LTW438"	"DMNS_18803"	"DMNS_18803_FS_Transmission_14-36-48-292"	"Tue Jan 14 14:36:48 MST 2020"	"Tue Jan 14 14:36:48 MST 2020"	"216.160539444467"	"0.540401348611167"	"0.65052"	"0.274544266123619"	"0.255733406537575"	"0.268112696003376"	"0.20160963133543"	"0.206846772842584"	"0.236061856916501"	"3.5118949073241"	"0.288551756456722"	"7.93194570142173"	"13.218247928333"	"17.3546738386412"	"0.465286666666667"	"-0.929798210600019"	"0.861002045724821"	"-0.170888914383455"	"697"	"325"	"0.852709323650895"	"0.83849798228176"	"0.959581698762737"
"LTW439 - LTW441"	"DMNS_18803"	"DMNS_18803_V_Transmission_14-38-51-281"	"Tue Jan 14 14:38:51 MST 2020"	"Tue Jan 14 14:38:51 MST 2020"	"304.734693333333"	"0.761836733333333"	"0.903366666666667"	"0.276673088865125"	"0.263387260679585"	"0.270412012381305"	"0.189527638073985"	"0.211088469436715"	"0.218688156587531"	"6.50871799798261"	"0.290919360879138"	"11.9852559741357"	"22.1366596885545"	"30.4006732747406"	"0.764573333333333"	"-0.955974512824314"	"1.00359210823036"	"-0.130614705597773"	"684"	"322"	"1.23225813793475"	"1.06143932297318"	"1.06625949943162"
"LTW442 - LTW444"	"DMNS_18804"	"DMNS_18804_DH_Transmission_14-41-16-270"	"Tue Jan 14 14:41:16 MST 2020"	"Tue Jan 14 14:41:16 MST 2020"	"156.218016111167"	"0.390545040277917"	"0.528722222233333"	"0.302508735041617"	"0.262714982272776"	"0.261075243956778"	"0.173701038728829"	"0.217478437159836"	"0.207056911905616"	"5.67014608815329"	"0.317328621959691"	"10.2886784736549"	"16.6018504652706"	"20.1119783770497"	"0.435475555566667"	"-0.810425600043517"	"1.11504566862961"	"-0.297239325729282"	"696"	"363"	"0.722479911720603"	"0.790143171764339"	"0.88409551788555"
"LTW445 - LTW447"	"DMNS_18804"	"DMNS_18804_DL_Transmission_14-42-50-266"	"Tue Jan 14 14:42:50 MST 2020"	"Tue Jan 14 14:42:50 MST 2020"	"327.774771110967"	"0.819436927777417"	"0.899026666666667"	"0.255273033114477"	"0.247909911336313"	"0.279969834231891"	"0.216847221317319"	"0.197419773620078"	"0.254722614506535"	"3.19249070807983"	"0.268508544352766"	"3.75780973941916"	"7.9169355932514"	"14.9676547060494"	"0.61742"	"-0.953223682790778"	"0.753468606393718"	"-0.0622713630866168"	"691"	"318"	"0.655393748081975"	"0.993671842481613"	"1.25611726910484"
"LTW448 - LTW450"	"DMNS_18804"	"DMNS_18804_DM_Transmission_14-42-05-262"	"Tue Jan 14 14:42:05 MST 2020"	"Tue Jan 14 14:42:05 MST 2020"	"181.331268888933"	"0.453328172222333"	"0.596616666666667"	"0.29524776084772"	"0.261064862490956"	"0.260101490616171"	"0.183585886045153"	"0.214872133777242"	"0.216827422581755"	"3.49867078462802"	"0.309941347248963"	"10.9211808227464"	"17.724956294757"	"20.9839982139439"	"0.42609"	"-0.744942831518328"	"0.939915112513734"	"-0.276694752535634"	"696"	"374"	"0.766114816829307"	"0.795921808006321"	"0.86458324430022"
"LTW451 - LTW453"	"DMNS_18804"	"DMNS_18804_FL_Transmission_14-45-59-243"	"Tue Jan 14 14:45:59 MST 2020"	"Tue Jan 14 14:45:59 MST 2020"	"336.544813333333"	"0.841362033333333"	"0.923527777666667"	"0.257403943813862"	"0.255171003609683"	"0.291600254840752"	"0.195824797735703"	"0.201628373532206"	"0.234492198978474"	"4.69940859793745"	"0.270895044612682"	"1.498630409215"	"13.7897554013629"	"24.5223681728228"	"0.727007777666667"	"-0.937943529343155"	"0.864084364237813"	"-0.0170635064887855"	"680"	"327"	"1.03917866169483"	"1.46145976538748"	"1.48763011744856"
"LTW454 - LTW456"	"DMNS_18804"	"DMNS_18804_FM_Transmission_14-45-22-244"	"Tue Jan 14 14:45:22 MST 2020"	"Tue Jan 14 14:45:22 MST 2020"	"169.620602222333"	"0.424051505555833"	"0.595213333333333"	"0.309904440198433"	"0.261933813045482"	"0.249312432840968"	"0.178849313915117"	"0.219258998294626"	"0.210447087199215"	"3.81612241408788"	"0.32500523947109"	"13.7585081433072"	"20.3315429933842"	"23.1574062859648"	"0.43924"	"-0.470819058392769"	"1.03581756990642"	"-0.348998774008991"	"697"	"440"	"0.731053772748466"	"0.693341728691828"	"0.745459528973954"
"LTW457 - LTW459"	"DMNS_18804"	"DMNS_18804_FS_Transmission_14-44-11-250"	"Tue Jan 14 14:44:11 MST 2020"	"Tue Jan 14 14:44:11 MST 2020"	"321.459314999933"	"0.803648287499833"	"0.963461111233333"	"0.275107964371121"	"0.255665528172724"	"0.271015556043284"	"0.198210951412871"	"0.207199775118086"	"0.233744883081131"	"3.13361449044862"	"0.289143706343635"	"11.3347578893328"	"20.1109842449474"	"26.2590520975225"	"0.656001111233333"	"-0.880713955979132"	"0.816278864071454"	"-0.168977294156266"	"696"	"338"	"0.785400485448059"	"0.884859867494753"	"1.00610932361177"
